="HDB2030A";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Hauptabteilung Dekontaminationsbetriebe (HDB)";="ED5000";="Risikobeteiligung Kernenergie";="01.01.2030";="31.12.2030";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="16TTP106";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Technische Universität Kaiserslautern";="07312000";="Kaiserslautern";="Kaiserslautern";="Rheinland-Pfalz";="Deutschland";="Technische Universität Kaiserslautern";="07312000";="Kaiserslautern";="Kaiserslautern";="Rheinland-Pfalz";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - TU Kaiserslautern ";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2017";="31.12.2030";12.276.680,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP063";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Philipps-Universität Marburg";="06534014";="Marburg";="Marburg";="Hessen";="Deutschland";="Philipps-Universität Marburg";="06534014";="Marburg";="Marburg";="Hessen";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - Philipps-Universität Marburg";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="31.03.2031";19.831.560,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP028";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Ludwig-Maximilians-Universität München";="09162000";="München";="München";="Bayern";="Deutschland";="Ludwig-Maximilians-Universität München";="09162000";="München";="München";="Bayern";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - Universität München";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="31.03.2031";18.887.200,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP011";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Pädagogische Hochschule Heidelberg";="08221000";="Heidelberg";="Heidelberg";="Baden-Württemberg";="Deutschland";="Pädagogische Hochschule Heidelberg";="08221000";="Heidelberg";="Heidelberg";="Baden-Württemberg";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - PH Heidelberg";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="31.03.2031";5.666.160,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP010";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Pädagogische Hochschule Freiburg";="08311000";="Freiburg im Breisgau";="Freiburg im Breisgau";="Baden-Württemberg";="Deutschland";="Pädagogische Hochschule Freiburg";="08311000";="Freiburg im Breisgau";="Freiburg im Breisgau";="Baden-Württemberg";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - Pädagogische Hochschule Freiburg";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="31.03.2031";2.833.080,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP072";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Technische Universität Clausthal";="03153018";="Clausthal-Zellerfeld";="Clausthal-Zellerfeld";="Niedersachsen";="Deutschland";="Technische Universität Clausthal";="03153018";="Clausthal-Zellerfeld";="Clausthal-Zellerfeld";="Niedersachsen";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - TU Clausthal";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="31.03.2031";3.777.440,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP049";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Europa-Universität Viadrina Frankfurt (Oder)";="12053000";="Frankfurt (Oder)";="Frankfurt (Oder)";="Brandenburg";="Deutschland";="Europa-Universität Viadrina Frankfurt (Oder)";="12053000";="Frankfurt (Oder)";="Frankfurt (Oder)";="Brandenburg";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - Europa-Universität Viadrina Frankfurt (Oder)";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="31.03.2031";7.554.880,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP032";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Julius-Maximilians-Universität Würzburg";="09663000";="Würzburg";="Würzburg";="Bayern";="Deutschland";="Julius-Maximilians-Universität Würzburg";="09663000";="Würzburg";="Würzburg";="Bayern";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - Universität Würzburg";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="31.03.2031";22.664.640,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP107";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Universität Koblenz-Landau - Campus Koblenz";="07111000";="Koblenz";="Koblenz";="Rheinland-Pfalz";="Deutschland";="Universität Koblenz-Landau - Campus Koblenz";="07111000";="Koblenz";="Koblenz";="Rheinland-Pfalz";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - Universität Koblenz-Landau";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="31.03.2031";5.666.160,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP079";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Carl von Ossietzky Universität Oldenburg";="03403000";="Oldenburg (Oldenburg)";="Oldenburg";="Niedersachsen";="Deutschland";="Carl von Ossietzky Universität Oldenburg";="03403000";="Oldenburg (Oldenburg)";="Oldenburg";="Niedersachsen";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - Carl von Ossietzky Universität Oldenburg";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="31.03.2031";9.443.600,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP118";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Universität Leipzig";="14713000";="Leipzig";="Leipzig";="Sachsen";="Deutschland";="Universität Leipzig";="14713000";="Leipzig";="Leipzig";="Sachsen";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - Universität Leipzig";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="31.03.2031";20.775.920,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP013";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Pädagogische Hochschule Ludwigsburg";="08118048";="Ludwigsburg";="Ludwigsburg";="Baden-Württemberg";="Deutschland";="Pädagogische Hochschule Ludwigsburg";="08118048";="Ludwigsburg";="Ludwigsburg";="Baden-Württemberg";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - Pädagogische Hochschule Ludwigsburg";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="31.03.2031";3.777.440,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP031";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Universität Regensburg";="09362000";="Regensburg";="Regensburg";="Bayern";="Deutschland";="Universität Regensburg";="09362000";="Regensburg";="Regensburg";="Bayern";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - Universität Regensburg";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="31.03.2031";15.109.760,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP026";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Universität Bayreuth";="09462000";="Bayreuth";="Bayreuth";="Bayern";="Deutschland";="Universität Bayreuth";="09462000";="Bayreuth";="Bayreuth";="Bayern";="Deutschland";="Etablierung des Karrierewegs der Tenur-Track-Professur - Universität Bayreuth";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="31.03.2031";8.499.240,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP025";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Otto-Friedrich-Universität Bamberg";="09461000";="Bamberg";="Bamberg";="Bayern";="Deutschland";="Otto-Friedrich-Universität Bamberg";="09461000";="Bamberg";="Bamberg";="Bayern";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - Universität Bamberg";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="31.03.2031";9.443.600,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP052";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Universität Bremen";="04011000";="Bremen";="Bremen";="Bremen";="Deutschland";="Universität Bremen - Der Rektor";="04011000";="Bremen";="Bremen";="Bremen";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - Universität Bremen";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2017";="31.03.2031";13.221.040,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP108";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Johannes Gutenberg-Universität Mainz";="07315000";="Mainz";="Mainz";="Rheinland-Pfalz";="Deutschland";="Johannes Gutenberg-Universität Mainz";="07315000";="Mainz";="Mainz";="Rheinland-Pfalz";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - JGU Mainz";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2017";="31.03.2031";24.553.360,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP042";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Charité - Universitätsmedizin Berlin";="11000000";="Berlin";="Berlin";="Berlin";="Deutschland";="Charité - Universitätsmedizin Berlin";="11000000";="Berlin";="Berlin";="Berlin";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - Charité - Universitätsmedizin Berlin";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="30.04.2031";13.221.040,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="16TTP051";="BMBF";="414";="PT-VDI/VDE";="TZ-MST";="Filmuniversität Babelsberg KONRAD WOLF";="12054000";="Potsdam";="Potsdam";="Brandenburg";="Deutschland";="Filmuniversität Babelsberg KONRAD WOLF";="12054000";="Potsdam";="Potsdam";="Brandenburg";="Deutschland";="Etablierung des Karrierewegs der Tenure-Track-Professur - Filmuniversität Babelsberg";="TB0810";="Förderung des wissenschaftlichen Nachwuchses";="01.12.2019";="30.04.2031";944.360,00;="Hochschulbau und überwiegend hochschulbezogene Sonderprogramme";="";="PDIR";
="67MP001A";="BMUV";="NIII4";="PT-ZUG";="IKK";="Landgesellschaft Mecklenburg-Vorpommern mit beschränkter Haftung";="13076082";="Leezen";="Leezen";="Mecklenburg-Vorpommern";="Deutschland";="Landgesellschaft Mecklenburg-Vorpommern mit beschränkter Haftung - Außenstelle Greifswald";="13075039";="Greifswald";="Greifswald";="Mecklenburg-Vorpommern";="Deutschland";="Verbund - MP: Paludi-Vorhaben in Mecklenburg-Vorpommern";="ZMAN";="LP für alle Mandanten";="01.09.2021";="31.08.2031";11.158.068,00;="Ministerium";="Paludi MV";="PDIR";
="67MP001B";="BMUV";="NIII4";="PT-ZUG";="IKK";="Universität Greifswald";="13075039";="Greifswald";="Greifswald";="Mecklenburg-Vorpommern";="Deutschland";="Universität Greifswald - Institut für Botanik und Landschaftsökologie - Experimentelle Pflanzenökologie";="13075039";="Greifswald";="Greifswald";="Mecklenburg-Vorpommern";="Deutschland";="Verbund - MP: Paludi-Vorhaben in Mecklenburg-Vorpommern";="ZMAN";="LP für alle Mandanten";="01.09.2021";="31.08.2031";1.450.833,00;="Ministerium";="Paludi MV";="PDIR";
="UM20ZUG006";="BMUV";="NIII4";="UM";="";="Zukunft - Umwelt - Gesellschaft (ZUG) gGmbH";="05314000";="Bonn";="Bonn";="Nordrhein-Westfalen";="Deutschland";="Zukunft - Umwelt - Gesellschaft (ZUG) gGmbH";="05314000";="Bonn";="Bonn";="Nordrhein-Westfalen";="Deutschland";="Beauftragung ZUG gGmbH- Moorbodenschutz";="ZMAN";="LP für alle Mandanten";="01.01.2021";="30.09.2031";4.046.565,00;="Ministerium";="";="PDIR";
="67MP002A";="BMUV";="NIII4";="PT-ZUG";="IKK";="Stiftung Naturschutz Schleswig-Holstein";="01058107";="Molfsee";="Molfsee";="Schleswig-Holstein";="Deutschland";="Stiftung Naturschutz Schleswig-Holstein";="01058107";="Molfsee";="Molfsee";="Schleswig-Holstein";="Deutschland";="Verbund - MP: Klima-Farm - Ökonomisch und ökologisch tragfähige moorbodenerhaltende Grünlandbewirtschaftung";="ZMAN";="LP für alle Mandanten";="28.12.2021";="27.12.2031";8.180.824,00;="Ministerium";="KlimaFarm";="PDIR";
="67MP002B";="BMUV";="NIII4";="PT-ZUG";="IKK";="Christian-Albrechts-Universität zu Kiel";="01002000";="Kiel";="Kiel";="Schleswig-Holstein";="Deutschland";="Christian-Albrechts-Universität zu Kiel - Agrar- und Ernährungswissenschaftliche Fakultät - Institut für Pflanzenbau und Pflanzenzüchtung - Abt. Grünland und Futterbau/Ökologischer Landbau";="01002000";="Kiel";="Kiel";="Schleswig-Holstein";="Deutschland";="Verbund - MP: Klima-Farm - Ökonomisch und ökologisch tragfähige moorbodenerhaltende Grünlandbewirtschaftung";="ZMAN";="LP für alle Mandanten";="28.12.2021";="27.12.2031";4.221.238,00;="Ministerium";="KlimaFarm";="PDIR";
="STIREAK31A";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Stilllegung Reaktorprojekte der FZK GmbH";="ED1000";="Beseitigung kerntechnischer Anlagen";="01.01.2031";="31.12.2031";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="M531500";="BMBF";="413";="BF";="";="Alexander von Humboldt-Stiftung";="05314000";="Bonn";="Bonn";="Nordrhein-Westfalen";="Deutschland";="Alexander von Humboldt-Stiftung";="05314000";="Bonn";="Bonn";="Nordrhein-Westfalen";="Deutschland";="Alexander von Humboldt Professur für Künstliche Intelligenz";="YC7000";="Förderung des Studenten- und Wissenschaftleraustausches sowie der internationalen Kooperation von Wissenschaftlern";="01.07.2019";="31.12.2031";66.855.941,00;="Übrige, nicht FuE-relevante Bildungsausgaben (ohne BAföG)";="";="PDIR";
="WAK2031A";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Stilllegung und Rückbau der Wiederaufarbeitungsanlage Karlsruhe";="ED5000";="Risikobeteiligung Kernenergie";="01.01.2031";="31.12.2031";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="HDB2031E";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Gesetzliche Endlageraufwendungen (Endlagervorausleistungen und Endlagergebühren)";="ED2000";="Verfüllung und Sicherung kerntechnischer Endlager";="01.01.2031";="31.12.2031";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="HDB2031A";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Hauptabteilung Dekontaminationsbetriebe (HDB)";="ED5000";="Risikobeteiligung Kernenergie";="01.01.2031";="31.12.2031";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="67MP003B";="BMUV";="NIII4";="PT-ZUG";="IKK";="Leibniz-Institut für Agrartechnik und Bioökonomie e. V. (ATB)";="12054000";="Potsdam";="Potsdam";="Brandenburg";="Deutschland";="Leibniz-Institut für Agrartechnik und Bioökonomie e. V. (ATB)";="12054000";="Potsdam";="Potsdam";="Brandenburg";="Deutschland";="Verbund - MP: Brandenburgs Luchgebiete klimaschonend bewahren - Initiierung einer moorerhaltenden Stauhaltung und Bewirtschaftung";="ZMAN";="LP für alle Mandanten";="01.01.2022";="31.12.2031";1.584.690,00;="Ministerium";="BLuMo";="PDIR";
="67MP003A";="BMUV";="NIII4";="PT-ZUG";="IKK";="Landesamt für Umwelt Brandenburg";="12054000";="Potsdam";="Potsdam";="Brandenburg";="Deutschland";="Landesamt für Umwelt Brandenburg - Abt. W2 - Referat W26";="12054000";="Potsdam";="Potsdam";="Brandenburg";="Deutschland";="Verbund - MP: Brandenburgs Luchgebiete klimaschonend bewahren - Initiierung einer moorerhaltenden Stauhaltung und Bewirtschaftung";="ZMAN";="LP für alle Mandanten";="01.01.2022";="31.12.2031";9.301.395,00;="Ministerium";="BLuMo";="PDIR";
="67MP004B";="BMUV";="NIII4";="PT-ZUG";="IKK";="Bayerische Landesanstalt für Landwirtschaft (LfL)";="09178124";="Freising";="Freising";="Bayern";="Deutschland";="Bayerische Landesanstalt für Landwirtschaft (LfL) - Institut für Landtechnik und Tierhaltung";="09178124";="Freising";="Freising";="Bayern";="Deutschland";="Verbund - MP: MoorLandwirtschaft für Klimaschutz Allgäu";="ZMAN";="LP für alle Mandanten";="01.01.2022";="31.12.2031";2.490.060,00;="Ministerium";="MoLaKlim";="PDIR";
="67MP004A";="BMUV";="NIII4";="PT-ZUG";="IKK";="Landkreis Ostallgäu";="09777151";="Marktoberdorf";="Marktoberdorf";="Bayern";="Deutschland";="Landkreis Ostallgäu - Landratsamt Ostallgäu - Sachgebiet 42 - Naturschutz und Landespflege";="09777151";="Marktoberdorf";="Marktoberdorf";="Bayern";="Deutschland";="Verbund - MP: MoorLandwirtschaft für Klimaschutz Allgäu";="ZMAN";="LP für alle Mandanten";="01.01.2022";="31.12.2031";5.897.145,00;="Ministerium";="MoLaKlim";="PDIR";
="67MP004C";="BMUV";="NIII4";="PT-ZUG";="IKK";="Hochschule Weihenstephan-Triesdorf";="09178124";="Freising";="Freising";="Bayern";="Deutschland";="Hochschule Weihenstephan-Triesdorf - Zentrum für Forschung und Wissenstransfer - Institut für Ökologie und Landschaft IÖL";="09178124";="Freising";="Freising";="Bayern";="Deutschland";="Verbund - MP: MoorLandwirtschaft für Klimaschutz Allgäu";="ZMAN";="LP für alle Mandanten";="01.01.2022";="31.12.2031";2.685.644,00;="Ministerium";="MoLaKlim";="PDIR";
="STIREAK32A";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Stilllegung Reaktorprojekte der FZK GmbH";="ED1000";="Beseitigung kerntechnischer Anlagen";="01.01.2032";="31.12.2032";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="WAK2032A";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Stilllegung und Rückbau der Wiederaufarbeitungsanlage Karlsruhe";="ED5000";="Risikobeteiligung Kernenergie";="01.01.2032";="31.12.2032";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="HDB2032E";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Gesetzliche Endlageraufwendungen (Endlagervorausleistungen und Endlagergebühren)";="ED2000";="Verfüllung und Sicherung kerntechnischer Endlager";="01.01.2032";="31.12.2032";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="HDB2032A";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Hauptabteilung Dekontaminationsbetriebe (HDB)";="ED5000";="Risikobeteiligung Kernenergie";="01.01.2032";="31.12.2032";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="STIREAK33A";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Stilllegung Reaktorprojekte der FZK GmbH";="ED1000";="Beseitigung kerntechnischer Anlagen";="01.01.2033";="31.12.2033";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="WAK2033A";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Stilllegung und Rückbau der Wiederaufarbeitungsanlage Karlsruhe";="ED5000";="Risikobeteiligung Kernenergie";="01.01.2033";="31.12.2033";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="HDB2033E";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Gesetzliche Endlageraufwendungen (Endlagervorausleistungen und Endlagergebühren)";="ED2000";="Verfüllung und Sicherung kerntechnischer Endlager";="01.01.2033";="31.12.2033";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="HDB2033A";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Hauptabteilung Dekontaminationsbetriebe (HDB)";="ED5000";="Risikobeteiligung Kernenergie";="01.01.2033";="31.12.2033";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="STIREAK34A";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Stilllegung Reaktorprojekte der FZK GmbH";="ED1000";="Beseitigung kerntechnischer Anlagen";="01.01.2034";="31.12.2034";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="WAK2034A";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Stilllegung und Rückbau der Wiederaufarbeitungsanlage Karlsruhe";="ED5000";="Risikobeteiligung Kernenergie";="01.01.2034";="31.12.2034";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="HDB2034E";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Gesetzliche Endlageraufwendungen (Endlagervorausleistungen und Endlagergebühren)";="ED2000";="Verfüllung und Sicherung kerntechnischer Endlager";="01.01.2034";="31.12.2034";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="HDB2034A";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Hauptabteilung Dekontaminationsbetriebe (HDB)";="ED5000";="Risikobeteiligung Kernenergie";="01.01.2034";="31.12.2034";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
="STIREAK35A";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Stilllegung Reaktorprojekte der FZK GmbH";="ED1000";="Beseitigung kerntechnischer Anlagen";="01.01.2035";="31.12.2035";1.006.000,00;="Technologie- und Innovationsförderung";="";="PDIR";
="WAK2035A";="BMBF";="715";="BF";="";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Kerntechnische Entsorgung Karlsruhe GmbH";="08215102";="Eggenstein-Leopoldshafen";="Eggenstein-Leopoldshafen";="Baden-Württemberg";="Deutschland";="Stilllegung und Rückbau der Wiederaufarbeitungsanlage Karlsruhe";="ED5000";="Risikobeteiligung Kernenergie";="01.01.2035";="31.12.2035";0,00;="Technologie- und Innovationsförderung";="";="PDIR";
